,content,score,clean_content,sentiment
7254,"Bagus sekali. Aplikasi yang menarik buat pemula. Gampang dan nggak ribet, tapi tetep sempurna 😊 Fitur nyaa itu loh. Keren-keren. Terimakasih Canva",5,bagus aplikasi menarik pemula gampang ribet tetep sempurna fitur nyaa loh kerenkeren terimakasih canva,2
7255,"Aplikasi penipu, saya berlanganan uji coba 7 hari namun yang saya dapat aplikasi ini masuk dalam tagihan saya. pada saat saya mau mengebalikan data ternyata tidak bisa. saya kecewa sekali. dan saya harap aplikasi ini di tutup saja.",1,aplikasi penipu berlanganan uji coba aplikasi masuk tagihan mengebalikan data kecewa harap aplikasi tutup,0
7256,sayaa hanya bisa ngasih 4 bintang karena masih ada sedikit bug yaitu ketika setelah membeli premium masih gak bisa pake grafis yang premium,4,sayaa ngasih bintang bug membeli premium pake grafis premium,2
7257,"baru sekali pakai sudah merasa nyaman, tergolong mudah bagi amawers di bandingkan dengan apk sepertimbangannya, thanks canva, sekarang story ig kami menjadi keren 😉",5,pakai nyaman tergolong mudah amawers bandingkan apk sepertimbangannya thanks canva story ig keren,2
7258,"aplikasinya sangat bermanfaat dan bagus,terapi kenapa saat pengunduhan desain terkadang berhenti di tengah tengah,itu saja.mksh",4,aplikasinya bermanfaat bagusterapi pengunduhan desain terkadang berhenti tengahitu sajamksh,2
7259,"baru coba2, karena memang hobby utak atik gambar.. pas nyoba canva ee ternyata lebih komplit dari apk editor lainnya, ya udah aku rekomendasi banget deh..",5,coba hobby utak atik gambar pa nyoba canva ee komplit apk editor ya rekomendasi banget deh,2
7260,"Baru mencoba, tapi sudah sangat meyakinkan sebab banyak sekali pilihan untuk membuat video atau membuat media pembelajaran yang sangat menarik.",5,mencoba pilihan video medium pembelajaran menarik,2
7261,"Bagus banget buat pemula yg baru bikin konten YouTube kayak aku huhuhu terimakasih canva memudahkan banget untuk buat foto/video, sudah ada template nya pula, untuk sisanya tinggal kita desain sendiri sesuai kemauan kita",5,bagus banget pemula yg bikin konten youtube kayak huhuhu terimakasih canva memudahkan banget fotovideo template nya sisanya tinggal desain sesuai kemauan,2
7262,"Aplikasinya recommended banget buat edit foto, buat bikin design.. gampang banget diakses apalagi untuk pemula, template nya juga banyak dan macamnya jg banyak sekali..",5,aplikasinya recommended banget edit foto bikin design gampang banget diakses pemula template nya macamnya,2
7263,Suka... suka sekali sama aplikasi canva ini... saya udah pake dari dulu sekali menggunakan web.. dan dengan adanya aplikasi nya yg bisa didownload bikin tambah mudah bebikinan design layakna profeaional...,5,suka suka aplikasi canva pake web aplikasi nya yg didownload bikin mudah bebikinan design layakna profeaional,2
7264,"Ada apa ya dengan canva? Saya sudah seharian mengedit tugas di aplikasi ini dan sekarang malah tidak bisa di download. Tolong diperhatikan dan diperbaiki ya. Agak kecewa saya, padahal sudah selesai tugasnya malah tidak bisa di download",1,ya canva seharian mengedit tugas aplikasi download tolong diperhatikan diperbaiki ya kecewa selesai tugasnya download,0
7265,Update saat ini ampun Canva ngelag gek jelas.. RAM 6 GB juga kadang ngelas gak bisa apa apa. Sepertinya ini masih ada bug untuk prosesor tertentu,3,update ampun canva ngelag gek ram gb kadang ngelas bug prosesor,1
7266,aplikasi canva sangat membantu dalam sebuah pekerjaan yang memerlukan jasa desain grafis. teruslah berkembang dalam memberikan fasilitasnya. keep it up. 👍,5,aplikasi canva membantu pekerjaan jasa desain grafis teruslah berkembang fasilitasnya keep it up,2
7267,maaf tetapi buat ngeload nya lama dan suka error padahal jaringan aman buat buka game dan youtube tetapi saat ingin melanjutkan proyek loading terus dan tidak bisa di load,3,maaf ngeload nya suka error jaringan aman buka game youtube melanjutkan proyek loading load,1
7268,Percuma Video Disainnya kita sdh buat gak bisa di unduh ke galery hp.kita. Canva kurang berkualitas padahal sdh berkali2 unduh tapi tdk berhasil. Mohon perbaiki kualitas aplikasinya🤔,1,video disainnya unduh galery hpkita canva berkualitas berkali unduh berhasil mohon perbaiki kualitas aplikasinya,0
7269,"Payah....sudah cape2 logo di buat, malah tidak sesuai harapan, tidak simestris...masa tulisan dan gambar sudah di tengah, pas di save jadi kesamping -,-",1,payahsudah cape logo sesuai harapan simestrismasa tulisan gambar pa save kesamping,0
7270,Bagus..cuman kalau buat motong gambar gak bisa digunting sesuaikan lekak lekuk gambar..hanya bisa kotak saja,5,baguscuman motong gambar digunting sesuaikan lekak lekuk gambarhanya kotak,2
7271,Bagus sih banyak pilihan editnya.tapi sayangnya kalo mau ditambahin foto dari galeri g bisa.tiba2 fotonya hilang.,3,bagus sih pilihan editnyatapi sayangnya ditambahin foto galeri bisatiba fotonya hilang,1
7272,app edit foto yang rekomendasi bgt.terung tingkatkan lagi dan kalau bisa fitur fitur gratis nya ditambah lagi...🙏😍,5,app edit foto rekomendasi bangetterung tingkatkan fitur fitur gratis nya ditambah,2
7273,Saya udah bikin buat presentasi besok. Saya udah cek itu canva pro atau yg gratis. Dan itu yg gratis. Tapi malah tiba tiba berbayar. Padahal saya pakai yg gratis semua.,1,bikin presentasi besok cek canva pro yg gratis yg gratis berbayar pakai yg gratis,0
7274,"suka sekali dengan aplikasi ini, karna sangat memudahkan untuk edit2, bikin flyer jualam dsb. recomended banget untuk pemula.. pake yg free aja uda cakep apalagi yg berlangganan yhaa",5,suka aplikasi karna memudahkan edit bikin flyer jualam dsb recomended banget pemula pake yg free uda cakep yg berlangganan yhaa,2
7275,"Aplikasi yang sangat berguna, mudah digunakan. Banyak template gratis yang bagus bagus, sistem autosave sangat membantu",5,aplikasi berguna mudah template gratis bagus bagus sistem autosave membantu,2
7276,bagus banget . easy to use dan banyak motif untuk mempermudah dlm membuat promosi2. suka sekali. semoga banyak tambahan tema2 baru,5,bagus banget easy to use motif mempermudah promosi suka semoga tambahan tema,2
7277,Canva bagus sih ga kalah sama photoshop cuma udah diperbarui eh fiturnya malah mengurang. Jadi nyesel di perbarui dan greget pengen yg lama aja😭 ga puas sama yg sekarang fitur2 nya:(,3,canva bagus sih kalah photoshop diperbarui eh fiturnya mengurang nyesel perbarui greget pengen yg puas yg fitur nya,1
7278,mantapppp ga nyesel pakai aplikasi canva. tapi perlu diperbaiki lagi agak sedikit lemot padahal memory hp kosong. sinyal bagus tapi agak lemot. mungkin karena hp saya kurang mendukung kali ya?,5,mantapp nyesel pakai aplikasi canva diperbaiki lemot memory hp kosong sinyal bagus lemot hp mendukung kali ya,2
7279,"Ini gimana sih ? Kok ngetik teks buat edit resume susah banget sih, harus satu-satu lagi. Tolong dong segera di benerin, ribet kan kalo harus nulis abis itu mencet lagi biar keluar keyword nya, baru nulis 1 huruf udah ilang lagi dan harus ketuk lagi biar keluar keyword lagi. Susah ah. Tolong yah. Makasih",1,gimana sih ngetik teks edit resume susah banget sih satusatu tolong benerin ribet nulis abis mencet keyword nya nulis huruf ilang ketuk keyword susah ah tolong yah makasih,0
7280,"Sumpah ya Canva makin nggak enak banget versi baru, makin lama masukin foto/videonya, dan makin lemot banget. Please lah canva versi sebelumnya aja lebih cepet ngeditnya",1,sumpah ya canva enak banget versi masukin fotovideonya lemot banget please canva versi cepet ngeditnya,0
7281,"Saya sudah menggunakan Canva di samrtphone saya dan juga di laptop saya. Canva memberikan pengalaman yang luar biasa, mudah digunakan dan sangat fleksibel. Saya sudah merekomendasikan apps ini ke beberapa teman saya.",5,canva samrtphone laptop canva pengalaman mudah fleksibel merekomendasikan apps teman,2
7282,Amazing...sangat terkesan semua mudah dicari sesuai design awal tapi koleksi design pilihan perlu ditambah ya...tq u,4,amazingsangat terkesan mudah dicari sesuai design koleksi design pilihan ditambah yatq,2
7283,"aplikasi nya sangat bagus untuk mereka yang senang membuat quotes, termasuk saya dan saya harap aplikasi ini bisa terus berkembang dan menambahkan lebih banyak template lagi..",5,aplikasi nya bagus senang quote harap aplikasi berkembang template,2
7284,"Aplikasi yang sangat bagus, mudah digunakan dan praktis untuk membuat pamflet, brosur, info da lain-lain. Apalagi bagi orang yang jadi Kom info, pasti banyak menggunakan aplikasi ini",5,aplikasi bagus mudah praktis pamflet brosur info da lainlain orang kom info aplikasi,2
7285,"aplikasinya kenapa jadi semakin buruk. awalnya saya dapat masalah ketika ingin menyimpan gambar, kemudian saya log out dan uninstal terus saya instal lagi, tapi setelah itu saya justru tidak bisa login, sudah coba beberapa kali. bahkan saya sudah berulang kali melakukan uninstal lalu instal lagi, tpi lagi2 saya tidak bisa login",1,aplikasinya buruk menyimpan gambar log out uninstal instal login coba kali berulang kali uninstal instal tpi login,0
7286,"Tolong hati2 dengan aplikasi Canva ini, saya mungkin pernah input akun Go-Pay untuk pembayaran dalam Canva. Saat saya tidak ada transaksi di Canva tapi ada update baru di aplikasi, tiba2 ada pembayaran yang digerus dari akun Go-Pay saya dan ini terus-menerus. Bahkan terjadi walau saya sudah un-install aplikasi. Gimana ya solusinya? Mohon bantuannya. 🙏🏼",1,tolong hati aplikasi canva input akun gopay pembayaran canva transaksi canva update aplikasi pembayaran digerus akun gopay terusmenerus uninstall aplikasi gimana ya solusinya mohon bantuannya,0
7287,"aplk yg sangat sangat membantu utk usaha say, kegiatan say pokoknya thebest, meski tekdang bnyk icon atau item yg d khususkan untuk pengguna yg berbayar sejauh ini aku puas dg apk ini. semoga kdpnnya bisa lebih bnyk LG icon atau item yg bisa d pakai tnpai hrus berbayar. Krn utk saya dr kalangan menengah kebawah agak sedikit terberatkan jika hrus membayar... sukses selalu, dan makin terdepan...",5,aplk yg membantu usaha say kegiatan say pokoknya thebest tekdang icon item yg khususkan pengguna yg berbayar puas dg apk semoga kdpnnya lg icon item yg pakai tnpai hrus berbayar krn kalangan menengah kebawah terberatkan hrus membayar sukses terdepan,2
7288,"Apk yg selalu ku pkai untuk edit bahan2 untuk posting. Enakeun, udah ada berbagai macam template yg bisa kita pakai. Bisa kita kreasikan",5,apk yg ku pkai edit bahan posting enakeun template yg pakai kreasikan,2
7289,"Baru update, waktu proses mengedit kembali ke beranda terus.. Dicoba bbrapa kali pun tetap seperti itu.. Mohon segera diperbaiki ya admin soalnya ini aplikasi aslinya bagus bangeet",2,update prose mengedit beranda dicoba bbrapa kali mohon diperbaiki ya admin aplikasi aslinya bagus bangeet,0
7290,"Gegara aplikasi yang tak seberapa ini tagihan hallo melonjak 2x lipat.. gak ada berlangganan aplikasih ini, ntah dari mana asalnya kok menjadi berlangganan aplikasi ini.. sehingga tagihanku membengkak. Aplikasi inipun tak ada pakai sama sekali..",1,gegara aplikasi tagihan hallo melonjak lipat berlangganan aplikasih ntah asalnya berlangganan aplikasi tagihanku membengkak aplikasi inipun pakai,0
7291,awalnya aplikasi nya bagus bagus aja terus saya mau masukin aku belajar.id ga bisa malah eror gimana ini saya mau ngerjain tugas setiap mau masukin aku gmail ke canva eh canva nya malah eror terus malah beralih ke goggle ada tulisan eror saya jadi kesusahan buat ngerjain tugas udah coba di hp lain juga malah tetep kaya gitu eror semua,1,aplikasi nya bagus bagus masukin belajarid eror gimana ngerjain tugas masukin gmail canva eh canva nya eror beralih goggle tulisan eror kesusahan ngerjain tugas coba hp tetep kaya eror,0
7292,benar benar keren..bisa bikin menu sendiri dari template yg d sajikan...... Para PENJUAL WAJIB INSTALL APLIKASI INI... BINTANG 5,5,kerenbisa bikin menu template yg sajikan penjual wajib install aplikasi bintang,2
7293,Template banyak. Banyak pilihan lainnya juga. Lebih bagus lg klo dipermudah dpt item2 nya. Dg nonton iklan misalnya,4,template pilihan bagus dipermudah item nya dg nonton iklan,2
7294,Assalammualaikum Saya ingin memberi alasan terhadap canva: Aplikasi nya ( canva) bagus cuman lama alias lemot Padahal jaringan internet bagus dan lancar Mohon di perbaiki aplikasi ini ya terimakasih Wassalammualaikum,3,assalammualaikum alasan canva aplikasi nya canva bagus cuman alias lemot jaringan internet bagus lancar mohon perbaiki aplikasi ya terimakasih wassalammualaikum,1
7295,"Bikin kesell...awalnya lancar"" aja ...tapi setelah beberapakali pake...GK bisa dibuka trus aplikasi nya...dibilangnya ada masalah sama jaringan nya...padahal jaringannya mah baguss baguss aja...😒😢",2,bikin kesellawalnya lancar beberapakali pakegk dibuka trus aplikasi nyadibilangnya jaringan nyapadahal jaringannya mah baguss baguss,0
7296,"Saya suka make canva, karena desainnya bagus2 dan mempermudah saya dalam mengedit foto atau cover dll sbgnya, kalo bisa ditingkatkan lg kualitasnya 😉",4,suka make canva desainnya bagus mempermudah mengedit foto cover dll sbgnya ditingkatkan kualitasnya,2
7297,"Saya sudah menginstal tapi saya mau ke gogle class dulu ngerjain tugas tapi saat saya kembali ke play store untuk mengecek canva ini tiba"" udah gak ke instal lagi tolong ya di perbaiki dan tolong jawab komen saya karna saya butuh aplikasi canva sekarang",1,menginstal gogle class ngerjain tugas play store mengecek canva instal tolong ya perbaiki tolong komen karna butuh aplikasi canva,0
7298,"Aplikasinya sangat membantu, sudah ada templates berbagai macam kategori, jadi tinggal edit sesuai keinginan dan gak ribet, thank you",5,aplikasinya membantu template kategori tinggal edit sesuai ribet thank you,2
7299,"Sangat membantu saya dalam melakukan pekerjaan, mempunyai beragam pilihan, dan sangat mudah cara desainnya.",4,membantu pekerjaan beragam pilihan mudah desainnya,2
7300,sebenarnya aplikasi ini sangat bagus dan saya suka tpi kenapa sekarang hasil editan saya tidak bisa di unduh/di simpan ke galeri sangat di sayangkan,4,aplikasi bagus suka tpi hasil editan unduhdi simpan galeri sayangkan,2
7301,Halo admin nya gimana ya ini aku mau masuk engga bisa padahal memo ku ga penuh baru ngisi internet juga otomatis ga ada kesalahan tpi ini engga mau masuk di suruh muat ulang terus sampai aku coba lebih dari 20× gamau masuk bikin kesel tolong ya,2,halo admin nya gimana ya masuk engga memo ku penuh ngisi internet otomatis kesalahan tpi engga masuk suruh muat ulang coba gamau masuk bikin kesel tolong ya,0
7302,"Bagus,bisa menambah ide-ide kreatif dalam membuat desain yang bagus.Kembangkan fitur-fiturnya agar lebih mantap dan bagus.....terimakasih:)",5,bagusbisa menambah ideide kreatif desain baguskembangkan fiturfiturnya mantap bagusterimakasih,2
7303,"Bagus dan mudah dipakai, namun tidak ada fitur flip imagenya dan saya mohon fitur-fitur pada versi web segera hadirkan di aplikasinya",4,bagus mudah dipakai fitur flip imagenya mohon fiturfitur versi web hadirkan aplikasinya,2
7304,Assalamualaikum saya mau ber terima kasih dengan aplikasi ini ya karena editan nya bagus temen temen uda gitu aku sudah buat foto dan video nya sangat bagus anjay!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Sekali lagi terima kasih sudah membuat aplikasi ini ya gays temen temen di rumah sekalian download aplikasi ini nanti pastinya keseruan,5,assalamualaikum ber terima kasih aplikasi ya editan nya bagus temen temen uda foto video nya bagus anjay terima kasih aplikasi ya gay temen temen rumah download aplikasi pastinya keseruan,2
7305,"Setelah di update ada bug nya gak bisa balik atau keluar, dan berat saat digunakan. tolong perbaiki.",4,update bug nya berat tolong perbaiki,2
7306,Aplikasi sangat mudah dan simple bagi pemula. Sangat membantu untuk pengeditan sederhana. Fitur yang ditawarkan cukup lengkap.,5,aplikasi mudah simple pemula membantu pengeditan sederhana fitur ditawarkan lengkap,2
7307,"Kadang design ga kesimpen, teks arab agak jelek. Tapi gpp masih bisa ditangani. So far Canva aplikasi bagus buat design di hp",4,kadang design kesimpen teks arab jelek apaapa ditangani so far canva aplikasi bagus design hp,2
7308,"Aplikasi yang keren banget, mudah dipakai dan praktis, cocok buat yang mau belajar desain tapi males ribet. terbaik pokoknya..",4,aplikasi keren banget mudah dipakai praktis cocok belajar desain male ribet terbaik pokoknya,2
7309,"""Alhamdulillah aplikasi canva sangat membantu saya udah mendesign baik itu Templet Power point, poster dan lain sebagainya dan pengunduhan sangat lah cepat.""#Cepat Download Jangan terlambat ini aplikasi terbaik 👍🏻",5,alhamdulillah aplikasi canva membantu mendesign templet power point poster pengunduhan cepat download terlambat aplikasi terbaik,2
7310,"Saya merasa kalian juga harus mencoba applikasi ini. Walaupun saya sendiri belum terbiasa, tapi saya merasa nyaman saat mendesign. Teruslah maju dan berkembang untuk menjadi yang terbaik. Terima kasih, Canva",5,mencoba applikasi terbiasa nyaman mendesign teruslah maju berkembang terbaik terima kasih canva,2
7311,"Aplikasi ini sumpah bagus banget. Tugas Sekolah ku mengenai Foto & Vidio semua jadi bagus banget, ❤️👍🏻👍🏻👍🏻👍🏻Presentasi tugas sekolah ku auto nilai Bagus, karna Apps nya juga bisa buat Tugas Presentasi.",5,aplikasi sumpah bagus banget tugas sekolah ku foto vidio bagus banget presentasi tugas sekolah ku auto nilai bagus karna apps nya tugas presentasi,2
7312,"Model poster dan brosur yang beragam jenisnya, proses pembuatannya yang sangat cepat dan banyak referensi untuk membuat poster dan brosur langsung dari aplikasi ini dan ruang untuk mendownload aplikasi ini cukup rendah, namun hasil yang didapatkan tidak rendahan. Pokoknya aplikasi ini recomended banget bagi kamu yang ingin membuat poster dan brosur yang mudah dan menyenangkan 👍👍👍👍👍",5,model poster brosur beragam jenisnya prose pembuatannya cepat referensi poster brosur langsung aplikasi ruang mendownload aplikasi rendah hasil didapatkan rendahan pokoknya aplikasi recomended banget poster brosur mudah menyenangkan,2
7313,"Canva aplikasi yg sangat membantu banget untuk bikin konten, tapi sayangnya versi terbaru agak rumit ya. Gak semudah versi2 sebelumnya",4,canva aplikasi yg membantu banget bikin konten sayangnya versi terbaru rumit ya gak semudah versi,2
7314,Ini sih aplikasinya bagus banget aku suka banget bisa bikin jadwal pelajaran lagi pokoknya aplikasi ini the best yang nggak bisa makai aplikasi ini mungkin hpnya yg kentang 🙏😅 bukan aplikasinya,5,sih aplikasinya bagus banget suka banget bikin jadwal pelajaran pokoknya aplikasi the best makai aplikasi hpnya yg kentang aplikasinya,2
7315,"Untuk sampul wattpad kualitas gambarnya sering turun, kadang sampai ngeblur. Tolong diperbaiki:)",4,sampul wattpad kualitas gambarnya turun kadang ngeblur tolong diperbaiki,2
7316,"Sudah diupdate, pas mau nyimpan gk muncul digaleri. Udah divoba beberapa kali tetep gk muncul di galeri. Mengecewakan",1,diupdate pa nyimpan gk muncul digaleri udah divoba kali tetep gk muncul galeri mengecewakan,0
7317,"Di update malah jadi susah banget mau masuk, padahal servernya sudah bagus tetep g bisa loading Lebih suka yang lama dari pada yg baru",2,update susah banget masuk servernya bagus tetep loading suka yg,0
7318,"bagus, banyak template gratis, penggunaan mudah, bisa edit sesuka hati, enough lah untuk desain pemula dan buru2.. 😂😂",5,bagus template gratis penggunaan mudah edit sesuka hati enough desain pemula buru,2
7319,"Menurut sy,cukup bagus,sii aplikasi nya untuk pengembang aplikasi inih sy trimaksh karena anda telah membuat aplikasi inih,,,untuk yg lain jangan cuman komen dan rating yg rendah lah tp mari kita hargaiii karya dan ciptaan seseorang ok trimaksh 👍🙏⭐",3,sayacukup bagussii aplikasi nya pengembang aplikasi inih trimaksh aplikasi inihuntuk yg cuman komen rating yg rendah mari hargai karya ciptaan ok trimaksh,1
7320,Halo canva kenapa di saat sayang mendownload aplikasi ini selalu tidak bisa padahal saya sudah instal 3 kali berulang ulang tolong di perbaiki lagi . SEKIAN TERIMA GAJI.,1,halo canva sayang mendownload aplikasi instal kali berulang ulang tolong perbaiki sekian terima gaji,0
7321,Canva kenapa yaa. Aku login make email kok gagal mulu. Terus sandinya selalu sama. Padahal sandi yang ku masukan itu udah bener. Saat minta sandi baru tetep aja engga bisa login. Udah di update pun tetep aja engga bisa login.,1,canva yaa login make email gagal mulu sandinya sandi ku masukan bener sandi tetep engga login udah update tetep engga login,0
7322,Sangat bagus buat para pemula atau yang sudah pro soalnya desainnya sangat mudah dengan berbagai macam template buat sosial media dan lain sebagainya..,5,bagus pemula pro desainnya mudah template sosial medium,2
7323,"Canva tll malah sesuka hatiny beli langganan 1 bulan otomatis, padahal gw ga pengen.. ajukan pengembalian tp ga kembali kembali tuh saldo.. gila ini apl penyedotan saldo.. hati hati buat yg pake apl ini dan berlangganan gratis..",1,canva tll sesuka hatiny beli langganan otomatis pengen ajukan pengembalian saldo gila aplikasi penyedotan saldo hati hati yg pake aplikasi berlangganan gratis,0
7324,"Ini aplikasi keren gila! Sangat membantu aku yang suka buat desain-desain gambar dan video! Tingkatkan terus, ya, canva!",5,aplikasi keren gila membantu suka desaindesain gambar video tingkatkan ya canva,2
7325,Canva sakit ya? Gw gak pernah langganan pro tetiba secara otomatis langsung berlangganan coba. Pulsa kesedot 90rb. Ini tau juga setelah minta org indosatnya ngetrace pulsa gw 90rb ilang gitu aja kemana ternyata dr canva berlangganan gitu aja tanpa konfirm ke kita. Asli kesel.. Dah suami gw yg gak pernah pake itu aplikasi dr pertama install kena tagihan 75rb. Udah di uninstall masih keukeuh suruh bayar. Ngadi2 ya canva.,1,canva sakit ya gw langganan pro tetiba otomatis langsung berlangganan coba pulsa kesedot rb orang indosatnya ngetrace pulsa rb ilang kemana canva berlangganan konfirm asli kesel dah suami yg pake aplikasi install kena tagihan rb udah uninstall keukeuh suruh bayar ngadi ya canva,0
7326,Design tidak bisa di simpan. Mendownload font juga sering bermasalah padahal memori masih free banyak.,2,design simpan mendownload font bermasalah memori free,0
7327,"Hai... Nama ku Sinlia, aku dari surabaya..aku suka apk ini karena template nya bisa custom atau pun dari apk nya.. Warna, filter, teks, dan banyak lagi.. Beneran apk ny aku suka.. Banyak saran atau contoh kolase atau pun lain nya bagus deh saking aku gabisa jelasin:).. Aku nemu apk ini pas aku mau instal apk kolase buat perpisahan kelas enam nanti kenangan kenangan.. Gitu aja deh semoga membantu...",5,hai nama ku sinlia surabayasaya suka apk template nya custom apk nya warna filter teks beneran apk ny suka saran contoh kolase nya bagus deh saking gabisa jelasin nemu apk pa instal apk kolase perpisahan kelas enam kenangan kenangan gitu deh semoga membantu,2
7328,Dengan adanya aplikasi canva ini membuat kita mudah dalam mengerjakan berbagai tugas.baik tugas dikantor maupun untuk kepentingan pribadi terus tingkatkan lagi aplikasi canva dengan berbagai ragam fitur agar dapat membantu kami dalam mengerjakan tugas - tugas,5,aplikasi canva mudah tugasbaik tugas dikantor kepentingan pribadi tingkatkan aplikasi canva ragam fitur membantu tugas tugas,2
7329,"Sebuah aplikasi Design Grafis, Gambar dan edit Video, yg sangat lengkap dan template designya luar biasa.. AMAZING.. Aku Suka banget dan semakin Jatuh Cinta",5,aplikasi design grafis gambar edit video yg lengkap template designya amazing suka banget jatuh cinta,2
7330,"Saya pake hp Oppo, ga bisa versi mobile termasuk. Terpaksa buka pake browser deh. Tambah lagi donk font2 nya untuk tipografi, frame, dan elemen2 nya. Pokoknya tooop",5,pake hp oppo versi mobile terpaksa buka pake browser deh donk font nya tipografi frame elemen nya pokoknya top,2
7331,"Luar biasa sekali canva. Super. Super jelek. G bisa dibuka.muter....terus. nyesel download. Denger2 dl pernah bgs. Sayang admin g bs pertahankan kualitas demi ""seauatu hal"". Biasa bnyk model aplikasi begini..awalnya demi menarik user aplikasinya bagus. Trus alasan diupdate..pdh bnyk menu yg dikurangi. Dibikinlah upgrade berbayar. Sayang sunggujh sayang...",1,canva super super jelek dibukamuterterus nyesel download denger bgs sayang admin pertahankan kualitas seauatu model aplikasi beginiawalnya menarik user aplikasinya bagus trus alasan diupdatepdh menu yg dikurangi dibikinlah upgrade berbayar sayang sunggujh sayang,0
7332,setelah di update jadi makin parah dibuka aplikasi nya malah lemot mentok di logo nya saja padahal sinyal bagus 4G. mohon diperbaiki lagi.,1,update parah dibuka aplikasi nya lemot mentok logo nya sinyal bagus mohon diperbaiki,0
7333,Baru pertma kali aku coba install. Dan saat lihat isinya. Wow banget app nya. Jadi langsung saja aku kasih bintang 5. Buat klian jangan ragu untuk download app ini. Apalagi buat kalian yg hobinya suka banget posting foto sana sini 🤭🤭♥️♥️,5,pertma kali coba install lihat isinya wow banget app nya langsung kasih bintang ragu download app yg hobinya suka banget posting foto,2
7334,"bagus,bisa diaplikasikan sesuai keinginan dan banyak banget pilihan background yang pas buat nentuin tema yang dipilih..good n love",4,bagusbisa diaplikasikan sesuai banget pilihan background pa nentuin tema dipilihgood love,2
7335,"Jujur aku suka banget pake aplikasi ini. Selain mudah digunakan, fitur-fiturnya juga sangat menarik. Apalagi kalau kalian belum terlalu mahir dalam hal edit-mengedit, coba deh pake aplikasi ini, dijamin oke deh👍 Thanks buat yang sudah membuat aplikasi ini🙏 berguna banget👌",5,jujur suka banget pake aplikasi mudah fiturfiturnya menarik mahir editmengedit coba deh pake aplikasi dijamin oke deh thanks aplikasi berguna banget,2
7336,Ketika mau edit video file harus diunggah dulu ke canva terlalu memakan banyak waktu.kalau bisa harusnya bisa ambil file langsung gak perlu diupload dulu,2,edit video file diunggah canva memakan waktukalau ambil file langsung diupload,0
7337,"Stelah di update tdk bisa membantu template dg ukuran sndiri, shrusnya tetap Kya yg dlu bikin template uk sesuai dg keinginan sndiri. Utk yg lainnya bagus",4,stelah update membantu template dg ukuran sndiri shrusnya kya yg dlu bikin template uk sesuai dg sndiri utk yg bagus,2
7338,"Buat emosi. Dulu bisa ngedit video, sekarang setiap nyimpan, videonya pasti rusak. FORMAT VIDEONYA DIPERBAIKI TOLONG!",1,emosi ngedit video nyimpan videonya rusak format videonya diperbaiki tolong,0
7339,"Akhir2 ini saya pakai canva ngelag trs, biasanya kalau mau edit2 gampang tapi ini gabisa dipencet2 sama sekali. Pdhal baru di upgrade tp disuruh upgrade jadi bingung apa yang harus diupgrade",1,pakai canva ngelag edit gampang gabisa dipencet pdhal upgrade disuruh upgrade bingung diupgrade,0
7340,"aplikasinya lumayan lah, tp kenapa pas di kasih video, terus di unduh dan hasil videonya jadi kebalik-balik dan proses pengunduhan nya juga lama.",3,aplikasinya lumayan pa kasih video unduh hasil videonya kebalikbalik prose pengunduhan nya,1
7341,"Aplikasi luar biasa,mungkin usulan lebih diperbanyak untuk flyer acara sekolah kak... Semuanya bagus Untuk yang ngeluh sana sini berarti laptop atau hapenya yang minta diganti,,😅😅",5,aplikasi biasamungkin usulan diperbanyak flyer acara sekolah kak bagus ngeluh laptop hapenya diganti,2
7342,bagus. cuma template untuk disain cover buku masih terbatas jumlahnya. tolong diperbanyak jumlah tempate untuk cover buku agar kami dari kalangan para penulis atau para pembuat buku dapat mengakses lebih baik lagi. terima kaaih,5,bagus template disain cover buku terbatas tolong diperbanyak tempate cover buku kalangan penulis pembuat buku mengakses terima kaaih,2
7343,"Lumayan, tapi saya kasi 4 bintang dulu yaa, tadi coba2 edit tulisan di logo menu, setelah diedit lalu klik save, tulisan yang sudah saya edit kenapa malah hide / tidak tersave ya?",4,lumayan kasi bintang yaa coba edit tulisan logo menu diedit klik save tulisan edit hide tersave ya,2
7344,"Canva kenapa sih. Akhir' ini kalau mau ngedit gtu tiba' keluar halaman sendiri. Dikiran nggak capek apa ya, ngulang ngulang ngedit terossssss ih! Tolong dong jangan kek gni. Kan jd nggk nyaman ngeditnya. Apk edit ter the best bagi aku ya cuman canva. Udah lincah dan tau sistem'nya. TAPI KOK TIBA' JD KEK GNI KAN KESELLLLLL. HUH! Tolong plissssss bantuuu jgn kek gni woilah 😭",3,canva sih ngedit gtu halaman dikiran capek ya ngulang ngulang ngedit terossss ih tolong kek gni jd nggk nyaman ngeditnya apk edit ter the best ya cuman canva udah lincah sistemnya jd kek gni kesellll huh tolong plissss bantu kek gni woilah,1
7345,"sangat membantu sekali, terutama buat saya yang emak-emak gaptek. mudah diotak atik dan banyak pilihan tampletnya",5,membantu emakemak gaptek mudah diotak atik pilihan tampletnya,2
